1.0,0.062111801242236024,0.024844720496894408,0.06832298136645963,0.08074534161490683,0.09316770186335403,0.024844720496894408,0.0,0.018633540372670808,0.024844720496894408,0.018633540372670808,0.043478260869565216,0.018633540372670808,0.018633540372670808,0.024844720496894408,0.049689440993788817,0.09937888198757763,0.012422360248447204,0.031055900621118012,0.018633540372670808,0.043478260869565216,0.09316770186335403,0.031055900621118012,0.018633540372670808,0.055900621118012424,0.024844720496894408
1.0,0.051470588235294115,0.022058823529411766,0.0661764705882353,0.04411764705882353,0.10294117647058823,0.029411764705882353,0.022058823529411766,0.007352941176470588,0.029411764705882353,0.014705882352941176,0.022058823529411766,0.022058823529411766,0.03676470588235294,0.04411764705882353,0.04411764705882353,0.0661764705882353,0.014705882352941176,0.014705882352941176,0.03676470588235294,0.04411764705882353,0.11029411764705882,0.022058823529411766,0.051470588235294115,0.022058823529411766,0.058823529411764705
1.0,0.09027777777777778,0.013888888888888888,0.0763888888888889,0.06944444444444445,0.09027777777777778,0.027777777777777776,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.020833333333333332,0.0625,0.027777777777777776,0.041666666666666664,0.027777777777777776,0.034722222222222224,0.0625,0.013888888888888888,0.041666666666666664,0.027777777777777776,0.034722222222222224,0.09027777777777778,0.020833333333333332,0.020833333333333332,0.04861111111111111,0.020833333333333332
1.0,0.10884353741496598,0.04081632653061224,0.047619047619047616,0.08163265306122448,0.09523809523809523,0.034013605442176874,0.0,0.013605442176870748,0.0,0.02040816326530612,0.04081632653061224,0.006802721088435374,0.027210884353741496,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.006802721088435374,0.027210884353741496,0.027210884353741496,0.04081632653061224,0.12244897959183673,0.013605442176870748,0.04081632653061224,0.013605442176870748,0.047619047619047616
1.0,0.12781954887218044,0.045112781954887216,0.05263157894736842,0.05263157894736842,0.14285714285714285,0.015037593984962405,0.007518796992481203,0.007518796992481203,0.022556390977443608,0.022556390977443608,0.06015037593984962,0.007518796992481203,0.03759398496240601,0.015037593984962405,0.015037593984962405,0.07518796992481203,0.0,0.022556390977443608,0.015037593984962405,0.007518796992481203,0.13533834586466165,0.015037593984962405,0.022556390977443608,0.015037593984962405,0.06015037593984962
1.0,0.12578616352201258,0.018867924528301886,0.05660377358490566,0.050314465408805034,0.0880503144654088,0.025157232704402517,0.006289308176100629,0.018867924528301886,0.031446540880503145,0.006289308176100629,0.050314465408805034,0.018867924528301886,0.031446540880503145,0.025157232704402517,0.0440251572327044,0.0440251572327044,0.012578616352201259,0.031446540880503145,0.0440251572327044,0.03773584905660377,0.09433962264150944,0.031446540880503145,0.031446540880503145,0.018867924528301886,0.05660377358490566
1.0,0.12280701754385964,0.04093567251461988,0.05847953216374269,0.07017543859649122,0.0935672514619883,0.005847953216374269,0.005847953216374269,0.017543859649122806,0.017543859649122806,0.011695906432748537,0.07602339181286549,0.0,0.011695906432748537,0.017543859649122806,0.04678362573099415,0.08187134502923976,0.005847953216374269,0.023391812865497075,0.011695906432748537,0.029239766081871343,0.09941520467836257,0.005847953216374269,0.04093567251461988,0.03508771929824561,0.07017543859649122
1.0,0.18493150684931506,0.02054794520547945,0.06164383561643835,0.11643835616438356,0.08904109589041095,0.0273972602739726,0.00684931506849315,0.02054794520547945,0.0,0.0,0.0547945205479452,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.10273972602739725,0.00684931506849315,0.03424657534246575,0.00684931506849315,0.02054794520547945,0.10273972602739725,0.00684931506849315,0.00684931506849315,0.02054794520547945,0.0136986301369863
1.0,0.08666666666666667,0.02,0.07333333333333333,0.08,0.11333333333333333,0.013333333333333334,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.02,0.07333333333333333,0.006666666666666667,0.02666666666666667,0.02666666666666667,0.03333333333333333,0.08666666666666667,0.013333333333333334,0.02666666666666667,0.02666666666666667,0.02,0.11333333333333333,0.02,0.02666666666666667,0.02666666666666667,0.03333333333333333
1.0,0.1116751269035533,0.025380710659898477,0.04060913705583756,0.07106598984771574,0.1116751269035533,0.025380710659898477,0.005076142131979695,0.005076142131979695,0.015228426395939087,0.01015228426395939,0.04568527918781726,0.005076142131979695,0.015228426395939087,0.02030456852791878,0.04060913705583756,0.050761421319796954,0.005076142131979695,0.04568527918781726,0.02030456852791878,0.03553299492385787,0.1218274111675127,0.02030456852791878,0.025380710659898477,0.030456852791878174,0.09644670050761421
