1.0,4.104377180754863,9.0296297976607,2.462626308452918,9.0296297976607,0.0,2.462626308452918,18.0592595953214,6.5670034892077815,1.6417508723019454,6.5670034892077815,9.850505233811672,9.850505233811672,8.208754361509726,6.5670034892077815,7.387878925358754,12.31313154226459,5.746128053056808,1.6417508723019454,3.2835017446038908,8.208754361509726,0.09670538897828432,0.08241917487074304
1.0,1.6750440185759576,5.025132055727873,8.375220092879788,6.7001760743038306,0.0,1.6750440185759576,13.400352148607661,5.862654065015851,2.5125660278639366,4.187610046439894,12.562830139319681,12.562830139319681,3.3500880371519153,5.862654065015851,3.3500880371519153,7.537698083591809,9.212742102167766,0.0,5.862654065015851,5.025132055727873,0.0800899331651867,0.08238805754683456
1.0,5.686118130862813,8.12302590123259,4.061512950616295,8.935328491355849,0.0,3.249210360493036,12.996841441972144,5.686118130862813,1.624605180246518,8.12302590123259,6.498420720986072,12.996841441972144,4.873815540739554,4.873815540739554,4.873815540739554,7.310723311109331,4.061512950616295,2.436907770369777,2.436907770369777,8.935328491355849,0.09733331469312202,0.09036409518361897
1.0,8.286410174929257,7.4577691574363305,4.1432050874646285,9.115051192422182,0.0,6.629128139943405,10.772333227408033,6.629128139943405,2.485923052478777,8.286410174929257,7.4577691574363305,9.115051192422182,0.8286410174929256,3.3145640699717025,5.8004871224504795,7.4577691574363305,5.8004871224504795,0.8286410174929256,4.1432050874646285,14.086897297379736,0.0798866375188399,0.0914723449882344
1.0,4.917885285962685,12.294713214906713,0.8196475476604475,5.737532833623132,0.8196475476604475,9.83577057192537,7.376827928944027,9.83577057192537,2.4589426429813424,6.55718038128358,11.475065667246264,0.8196475476604475,5.737532833623132,4.917885285962685,7.376827928944027,6.55718038128358,1.639295095320895,2.4589426429813424,0.8196475476604475,7.376827928944027,0.08574849491690485,0.09460395742264774
1.0,9.05201025654926,10.69783030319458,6.58328018658128,8.2291002332266,0.0,5.76037016325862,13.989470396485219,7.40619020990394,1.64582004664532,6.58328018658128,8.2291002332266,9.874920279871919,2.4687300699679797,7.40619020990394,6.58328018658128,3.29164009329064,8.2291002332266,0.82291002332266,3.29164009329064,11.52074032651724,0.08991383514660885,0.08717614153073122
1.0,14.919484846122602,8.288602692290334,4.144301346145167,5.802021884603234,0.0,6.6308821538322675,15.748345115351635,5.802021884603234,2.4865808076871003,7.459742423061301,13.261764307664535,10.775183499977434,4.973161615374201,4.973161615374201,8.288602692290334,9.946323230748401,6.6308821538322675,0.8288602692290334,2.4865808076871003,9.117462961519367,0.08587814229092872,0.08526158848003783
1.0,13.64724034215408,13.64724034215408,0.8027788436561223,13.64724034215408,0.0,1.6055576873122446,6.422230749248978,10.43612496752959,3.211115374624489,6.422230749248978,10.43612496752959,0.8027788436561223,1.6055576873122446,0.8027788436561223,7.225009592905101,4.013894218280612,4.013894218280612,2.408336530968367,3.211115374624489,13.64724034215408,0.09721204784503289,0.1000091084988447
1.0,9.73640556705499,13.793241219994568,3.245468522351663,10.547772697642905,0.0,3.245468522351663,10.547772697642905,8.113671305879159,2.4341013917637473,5.679569914115411,12.170506958818736,4.056835652939579,0.8113671305879158,4.056835652939579,5.679569914115411,4.056835652939579,10.547772697642905,2.4341013917637473,1.6227342611758315,9.73640556705499,0.0976543104915061,0.09097855892057821
1.0,16.615286106622193,14.122993190628865,6.646114442648877,10.799935969304425,0.8307643053311097,13.292228885297755,14.953757495959973,9.969171663973317,2.492292915993329,8.307643053311097,12.461464579966645,4.984585831986658,5.815350137317767,6.646114442648877,9.138407358642207,12.461464579966645,5.815350137317767,1.6615286106622194,1.6615286106622194,5.815350137317767,0.08173938217399354,0.08749631249489682
